propertyType,propertyAddress,agent,postalCode,city,state,country,status,price,currency,rooms,area,buyRent,garage,garden,swimmingPool,lat,lon,additionalInfo,image1,image2,image3
Commercial,63 Green Plaza,5ab37ead20bcfd7b5fdf6fa6,96154,South Lake Tahoe,California,United States,Available,767780,Dollar,179,Bunker Hill,Rent,false,true,false,38.8753,-120.0188,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",http://dummyimage.com/111x124.jpg/ff4444/ffffff,http://dummyimage.com/111x219.jpg/5fa2dd/ffffff,http://dummyimage.com/175x227.jpg/cc0000/ffffff
Residential,0 Sloan Point,5ab37ead20bcfd7b5fdf6fa6,46239,Indianapolis,Indiana,United States,Unavailable,773036,Dollar,119,Muir,Rent,false,false,true,39.7265,-86.0005,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",http://dummyimage.com/144x110.jpg/dddddd/000000,http://dummyimage.com/215x145.jpg/cc0000/ffffff,http://dummyimage.com/136x221.jpg/cc0000/ffffff
Commercial,5 Beilfuss Road,5ab37ead20bcfd7b5fdf6fa6,77346,Humble,Texas,United States,Available,481010,Dollar,16,Garrison,Rent,true,false,true,30.0042,-95.1728,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",http://dummyimage.com/142x201.jpg/dddddd/000000,http://dummyimage.com/237x169.jpg/5fa2dd/ffffff,http://dummyimage.com/184x183.jpg/dddddd/000000
Commercial,8 Pine View Circle,5ab37ead20bcfd7b5fdf6fa6,84115,Salt Lake City,Utah,United States,Unavailable,936801,Dollar,157,Cherokee,Buy,true,false,false,40.7145,-111.8931,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",http://dummyimage.com/236x209.jpg/cc0000/ffffff,http://dummyimage.com/164x108.jpg/ff4444/ffffff,http://dummyimage.com/121x183.jpg/5fa2dd/ffffff
Commercial,25471 Green Ridge Trail,5ab37ead20bcfd7b5fdf6fa6,78245,San Antonio,Texas,United States,Available,292670,Dollar,213,Maywood,Rent,false,true,true,29.4189,-98.6895,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,http://dummyimage.com/116x202.jpg/5fa2dd/ffffff,http://dummyimage.com/155x148.jpg/cc0000/ffffff,http://dummyimage.com/243x222.jpg/5fa2dd/ffffff
Residential,7865 Ridgeway Junction,5ab37ead20bcfd7b5fdf6fa6,79116,Amarillo,Texas,United States,Unavailable,15791,Dollar,117,Rusk,Rent,true,false,false,35.2454,-101.999,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",http://dummyimage.com/165x149.jpg/5fa2dd/ffffff,http://dummyimage.com/195x119.jpg/cc0000/ffffff,http://dummyimage.com/113x126.jpg/dddddd/000000
Commercial,12 Macpherson Road,5ab37ead20bcfd7b5fdf6fa6,08608,Trenton,New Jersey,United States,Available,445065,Dollar,202,Drewry,Rent,false,false,true,40.2204,-74.7622,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",http://dummyimage.com/204x130.jpg/dddddd/000000,http://dummyimage.com/119x169.jpg/ff4444/ffffff,http://dummyimage.com/190x134.jpg/cc0000/ffffff
Commercial,659 Graceland Plaza,5ab37ead20bcfd7b5fdf6fa6,64101,Kansas City,Missouri,United States,Available,848337,Dollar,182,Hanover,Buy,false,true,false,39.1024,-94.5986,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",http://dummyimage.com/223x121.jpg/ff4444/ffffff,http://dummyimage.com/215x109.jpg/ff4444/ffffff,http://dummyimage.com/160x196.jpg/ff4444/ffffff
Commercial,08 Twin Pines Place,5ab37ead20bcfd7b5fdf6fa6,66286,Shawnee Mission,Kansas,United States,Unavailable,827091,Dollar,331,Hansons,Buy,false,false,false,38.8999,-94.832,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",http://dummyimage.com/218x158.jpg/dddddd/000000,http://dummyimage.com/197x239.jpg/5fa2dd/ffffff,http://dummyimage.com/141x127.jpg/dddddd/000000
Commercial,87009 Hauk Street,5ab37ead20bcfd7b5fdf6fa6,19495,Valley Forge,Pennsylvania,United States,Unavailable,779320,Dollar,223,Melvin,Rent,true,false,false,39.9832,-75.7481,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",http://dummyimage.com/123x193.jpg/5fa2dd/ffffff,http://dummyimage.com/187x139.jpg/ff4444/ffffff,http://dummyimage.com/109x200.jpg/dddddd/000000
Residential,7956 Scott Parkway,5ab37ead20bcfd7b5fdf6fa6,73114,Oklahoma City,Oklahoma,United States,Unavailable,249238,Dollar,191,Nevada,Rent,false,false,false,35.5704,-97.5257,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/199x153.jpg/dddddd/000000,http://dummyimage.com/205x120.jpg/cc0000/ffffff,http://dummyimage.com/172x212.jpg/5fa2dd/ffffff
Residential,0374 Golf Parkway,5ab37ead20bcfd7b5fdf6fa6,77271,Houston,Texas,United States,Available,911288,Dollar,182,Pankratz,Rent,true,true,false,29.834,-95.4342,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",http://dummyimage.com/207x151.jpg/5fa2dd/ffffff,http://dummyimage.com/206x115.jpg/5fa2dd/ffffff,http://dummyimage.com/152x232.jpg/5fa2dd/ffffff
Commercial,5 Lotheville Road,5ab37ead20bcfd7b5fdf6fa6,40210,Louisville,Kentucky,United States,Unavailable,456508,Dollar,339,Main,Buy,false,true,false,38.2306,-85.7905,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",http://dummyimage.com/240x221.jpg/dddddd/000000,http://dummyimage.com/198x220.jpg/cc0000/ffffff,http://dummyimage.com/113x163.jpg/5fa2dd/ffffff
Residential,6065 Memorial Way,5ab37ead20bcfd7b5fdf6fa6,75037,Irving,Texas,United States,Available,960428,Dollar,24,Onsgard,Buy,false,true,true,32.7673,-96.7776,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",http://dummyimage.com/239x195.jpg/5fa2dd/ffffff,http://dummyimage.com/189x100.jpg/5fa2dd/ffffff,http://dummyimage.com/212x214.jpg/cc0000/ffffff
Residential,4 Birchwood Circle,5ab37ead20bcfd7b5fdf6fa6,20546,Washington,District of Columbia,United States,Unavailable,949829,Dollar,469,Mitchell,Buy,false,false,true,38.891,-77.0211,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",http://dummyimage.com/219x246.jpg/cc0000/ffffff,http://dummyimage.com/184x106.jpg/5fa2dd/ffffff,http://dummyimage.com/113x244.jpg/cc0000/ffffff
Residential,6 Porter Hill,5ab37ead20bcfd7b5fdf6fa6,48224,Detroit,Michigan,United States,Available,104995,Dollar,287,Morningstar,Rent,true,true,true,42.4098,-82.9441,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,http://dummyimage.com/218x237.jpg/5fa2dd/ffffff,http://dummyimage.com/160x198.jpg/ff4444/ffffff,http://dummyimage.com/211x234.jpg/ff4444/ffffff
Residential,88682 Steensland Way,5ab37ead20bcfd7b5fdf6fa6,45271,Cincinnati,Ohio,United States,Unavailable,530648,Dollar,87,Stone Corner,Rent,true,true,false,39.1668,-84.5382,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/240x168.jpg/ff4444/ffffff,http://dummyimage.com/141x223.jpg/dddddd/000000,http://dummyimage.com/161x176.jpg/ff4444/ffffff
Residential,41 Bluestem Road,5ab37ead20bcfd7b5fdf6fa6,46231,Indianapolis,Indiana,United States,Unavailable,326030,Dollar,262,Debra,Buy,false,true,true,39.7038,-86.3029,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,http://dummyimage.com/209x181.jpg/dddddd/000000,http://dummyimage.com/129x208.jpg/ff4444/ffffff,http://dummyimage.com/144x239.jpg/5fa2dd/ffffff
Residential,52 Carioca Hill,5ab37ead20bcfd7b5fdf6fa6,38104,Memphis,Tennessee,United States,Unavailable,148531,Dollar,258,Oneill,Buy,false,true,false,35.1334,-90.0046,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",http://dummyimage.com/196x129.jpg/ff4444/ffffff,http://dummyimage.com/108x197.jpg/5fa2dd/ffffff,http://dummyimage.com/137x223.jpg/5fa2dd/ffffff
Residential,36946 Lawn Pass,5ab37ead20bcfd7b5fdf6fa6,55573,Young America,Minnesota,United States,Unavailable,756036,Dollar,310,Bashford,Rent,false,true,false,45.0159,-93.4719,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",http://dummyimage.com/232x122.jpg/5fa2dd/ffffff,http://dummyimage.com/211x202.jpg/dddddd/000000,http://dummyimage.com/197x138.jpg/dddddd/000000
Commercial,96 Mcbride Terrace,5ab37ead20bcfd7b5fdf6fa6,32859,Orlando,Florida,United States,Unavailable,167914,Dollar,105,Sage,Buy,false,true,true,28.4429,-81.4026,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",http://dummyimage.com/158x229.jpg/5fa2dd/ffffff,http://dummyimage.com/222x128.jpg/dddddd/000000,http://dummyimage.com/250x211.jpg/5fa2dd/ffffff
Residential,175 Darwin Park,5ab37ead20bcfd7b5fdf6fa6,76905,San Angelo,Texas,United States,Available,799488,Dollar,352,Dovetail,Rent,false,false,false,31.4647,-100.39,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",http://dummyimage.com/166x180.jpg/ff4444/ffffff,http://dummyimage.com/146x220.jpg/cc0000/ffffff,http://dummyimage.com/111x127.jpg/5fa2dd/ffffff
Residential,82 Dunning Junction,5ab37ead20bcfd7b5fdf6fa6,30045,Lawrenceville,Georgia,United States,Available,161167,Dollar,447,Almo,Buy,true,false,false,33.9367,-83.9573,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",http://dummyimage.com/243x115.jpg/cc0000/ffffff,http://dummyimage.com/213x203.jpg/5fa2dd/ffffff,http://dummyimage.com/124x140.jpg/5fa2dd/ffffff
Commercial,4324 Sunnyside Way,5ab37ead20bcfd7b5fdf6fa6,73071,Norman,Oklahoma,United States,Unavailable,294796,Dollar,249,Meadow Vale,Rent,true,true,false,35.233,-97.4067,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",http://dummyimage.com/217x223.jpg/dddddd/000000,http://dummyimage.com/225x107.jpg/ff4444/ffffff,http://dummyimage.com/134x111.jpg/ff4444/ffffff
Residential,10608 Roth Crossing,5ab37ead20bcfd7b5fdf6fa6,94105,San Francisco,California,United States,Available,745258,Dollar,236,Karstens,Rent,true,false,false,37.7864,-122.3892,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",http://dummyimage.com/228x239.jpg/dddddd/000000,http://dummyimage.com/211x123.jpg/dddddd/000000,http://dummyimage.com/111x216.jpg/dddddd/000000
Residential,059 Myrtle Trail,5ab37ead20bcfd7b5fdf6fa6,71151,Shreveport,Louisiana,United States,Available,343182,Dollar,464,Drewry,Rent,false,false,true,32.6076,-93.7526,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",http://dummyimage.com/110x240.jpg/dddddd/000000,http://dummyimage.com/208x241.jpg/dddddd/000000,http://dummyimage.com/218x151.jpg/5fa2dd/ffffff
Residential,22108 Kennedy Pass,5ab37ead20bcfd7b5fdf6fa6,32575,Pensacola,Florida,United States,Available,927438,Dollar,440,Hovde,Rent,true,true,false,30.6143,-87.2758,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,http://dummyimage.com/182x233.jpg/dddddd/000000,http://dummyimage.com/249x151.jpg/cc0000/ffffff,http://dummyimage.com/241x169.jpg/dddddd/000000
