propertyType,propertyAddress,agent,postalCode,city,state,country,status,price,currency,rooms,area,buyRent,garage,garden,swimmingPool,lat,lon,additionalInfo,image1,image2,image3
Building1,656 Beilfuss Trail,Anad Panchal,78715,Fnideq,Texas,United States,Available,347607,Dollar,361,Fair Oaks,Rent,true,true,true,30.4501,-97.4865,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",http://dummyimage.com/109x128.jpg/ff4444/ffffff,http://dummyimage.com/197x156.jpg/ff4444/ffffff,http://dummyimage.com/247x156.jpg/5fa2dd/ffffff
Flat,8 Linden Plaza,Tirth Barot,97075,Aydın,Oregon,United States,Unavailable,254805,Dollar,80,Daystar,Rent,false,false,true,45.5486,-123.1147,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",http://dummyimage.com/215x232.jpg/5fa2dd/ffffff,http://dummyimage.com/171x156.jpg/ff4444/ffffff,http://dummyimage.com/239x204.jpg/ff4444/ffffff
Building,0630 Farwell Pass,Anad Panchal,22225,Adana,Virginia,United States,Available,602421,Dollar,76,Fairfield,Rent,false,false,true,38.8808,-77.113,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",http://dummyimage.com/146x219.jpg/ff4444/ffffff,http://dummyimage.com/103x164.jpg/dddddd/000000,http://dummyimage.com/119x139.jpg/5fa2dd/ffffff
Flat,406 Jay Way,Tirth Barot,40510,Adana,Kentucky,United States,Unavailable,387099,Dollar,190,Linden,Rent,true,false,false,38.0702,-84.591,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",http://dummyimage.com/198x180.jpg/ff4444/ffffff,http://dummyimage.com/147x154.jpg/ff4444/ffffff,http://dummyimage.com/211x132.jpg/cc0000/ffffff
Building,400 Welch Drive,Anad Panchal,50320,Fnideq,Iowa,United States,Unavailable,820932,Dollar,472,Brown,Rent,true,true,true,41.5487,-93.5827,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/141x221.jpg/5fa2dd/ffffff,http://dummyimage.com/236x234.jpg/dddddd/000000,http://dummyimage.com/190x164.jpg/ff4444/ffffff
Building,1315 Schiller Lane,Tirth Barot,33467,Hoceima,Florida,United States,Available,633080,Dollar,54,Anniversary,Rent,false,false,true,26.6104,-80.1683,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",http://dummyimage.com/172x221.jpg/dddddd/000000,http://dummyimage.com/141x236.jpg/dddddd/000000,http://dummyimage.com/226x148.jpg/5fa2dd/ffffff
Building,057 Grover Park,Anad Panchal,75310,Sebt Gzoula,Texas,United States,Unavailable,435249,Dollar,420,Glendale,Buy,true,true,false,32.7673,-96.7776,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",http://dummyimage.com/232x109.jpg/dddddd/000000,http://dummyimage.com/198x212.jpg/dddddd/000000,http://dummyimage.com/136x189.jpg/dddddd/000000
Building,1023 Sunbrook Plaza,Tirth Barot,78732,Hattane,Texas,United States,Unavailable,535558,Dollar,445,Bayside,Buy,true,true,false,30.3752,-97.9007,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",http://dummyimage.com/161x218.jpg/dddddd/000000,http://dummyimage.com/189x145.jpg/cc0000/ffffff,http://dummyimage.com/110x177.jpg/ff4444/ffffff
Building,12 Colorado Hill,Anad Panchal,28210,Kars,North Carolina,United States,Available,784463,Dollar,42,Canary,Rent,false,false,true,35.1316,-80.8577,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",http://dummyimage.com/197x100.jpg/dddddd/000000,http://dummyimage.com/211x132.jpg/cc0000/ffffff,http://dummyimage.com/170x160.jpg/5fa2dd/ffffff
Flat,07 Sunbrook Alley,Tirth Barot,86305,Kastamonu,Arizona,United States,Unavailable,855967,Dollar,269,Acker,Buy,false,true,false,34.8185,-112.9584,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",http://dummyimage.com/104x233.jpg/cc0000/ffffff,http://dummyimage.com/121x244.jpg/dddddd/000000,http://dummyimage.com/141x170.jpg/cc0000/ffffff
Building,90 Hoard Center,Anad Panchal,1152,Kırklareli,Massachusetts,United States,Available,164192,Dollar,391,Kropf,Rent,false,true,true,42.1707,-72.6048,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",http://dummyimage.com/177x159.jpg/5fa2dd/ffffff,http://dummyimage.com/190x131.jpg/dddddd/000000,http://dummyimage.com/144x115.jpg/5fa2dd/ffffff
Building,3003 Leroy Drive,Anad Panchal,30392,Fnideq,Georgia,United States,Unavailable,780019,Dollar,181,Golden Leaf,Buy,true,true,true,33.8444,-84.474,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,http://dummyimage.com/101x126.jpg/5fa2dd/ffffff,http://dummyimage.com/247x216.jpg/ff4444/ffffff,http://dummyimage.com/150x126.jpg/5fa2dd/ffffff
Building,747 Hollow Ridge Way,Tirth Barot,37410,Aydın,Tennessee,United States,Unavailable,616762,Dollar,346,South,Buy,true,true,true,35.0018,-85.3138,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,http://dummyimage.com/219x109.jpg/ff4444/ffffff,http://dummyimage.com/204x105.jpg/5fa2dd/ffffff,http://dummyimage.com/223x141.jpg/5fa2dd/ffffff
Flat,9 6th Drive,Anad Panchal,93386,Adana,California,United States,Available,756875,Dollar,43,Nelson,Buy,false,false,false,35.2944,-118.9052,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",http://dummyimage.com/238x158.jpg/dddddd/000000,http://dummyimage.com/187x216.jpg/dddddd/000000,http://dummyimage.com/112x152.jpg/dddddd/000000
Building,12921 Milwaukee Trail,Tirth Barot,34135,Adana,Florida,United States,Unavailable,485560,Dollar,79,Meadow Ridge,Buy,false,true,true,26.3771,-81.7334,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",http://dummyimage.com/146x205.jpg/ff4444/ffffff,http://dummyimage.com/117x117.jpg/cc0000/ffffff,http://dummyimage.com/141x122.jpg/5fa2dd/ffffff
Flat,7 Sheridan Street,Anad Panchal,33499,Fnideq,Florida,United States,Available,650153,Dollar,332,Hanson,Rent,true,true,false,26.6459,-80.4303,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",http://dummyimage.com/149x110.jpg/ff4444/ffffff,http://dummyimage.com/118x160.jpg/ff4444/ffffff,http://dummyimage.com/237x150.jpg/ff4444/ffffff
Flat,719 Glendale Park,Tirth Barot,72905,Hoceima,Arkansas,United States,Available,999052,Dollar,32,Graceland,Rent,false,true,true,35.191,-94.2382,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",http://dummyimage.com/243x173.jpg/5fa2dd/ffffff,http://dummyimage.com/167x136.jpg/5fa2dd/ffffff,http://dummyimage.com/114x243.jpg/dddddd/000000
Flat,49529 Stoughton Avenue,Anad Panchal,75221,Sebt Gzoula,Texas,United States,Unavailable,210203,Dollar,239,Hazelcrest,Rent,true,false,true,32.8147,-96.7877,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",http://dummyimage.com/170x179.jpg/cc0000/ffffff,http://dummyimage.com/228x215.jpg/cc0000/ffffff,http://dummyimage.com/230x228.jpg/dddddd/000000
Flat,93239 Mcbride Way,Tirth Barot,55103,Hattane,Minnesota,United States,Unavailable,262239,Dollar,32,Hoepker,Rent,false,true,false,44.9608,-93.1216,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",http://dummyimage.com/174x219.jpg/ff4444/ffffff,http://dummyimage.com/136x100.jpg/5fa2dd/ffffff,http://dummyimage.com/128x235.jpg/5fa2dd/ffffff
Building,596 Fordem Center,Anad Panchal,80945,Kars,Colorado,United States,Available,477818,Dollar,47,Bartelt,Rent,false,true,false,38.8247,-104.562,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",http://dummyimage.com/146x167.jpg/ff4444/ffffff,http://dummyimage.com/216x218.jpg/dddddd/000000,http://dummyimage.com/119x109.jpg/ff4444/ffffff
Building,6 Comanche Pass,Tirth Barot,20414,Kastamonu,District of Columbia,United States,Available,803049,Dollar,260,Express,Rent,true,false,true,38.884,-77.0221,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,http://dummyimage.com/149x158.jpg/dddddd/000000,http://dummyimage.com/227x196.jpg/5fa2dd/ffffff,http://dummyimage.com/246x174.jpg/5fa2dd/ffffff
Building,6 Morning Point,Anad Panchal,28272,Kırklareli,North Carolina,United States,Unavailable,186391,Dollar,284,Elgar,Rent,false,true,true,35.26,-80.8042,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",http://dummyimage.com/119x173.jpg/cc0000/ffffff,http://dummyimage.com/104x247.jpg/5fa2dd/ffffff,http://dummyimage.com/184x115.jpg/cc0000/ffffff
Building,33 Melrose Point,Anad Panchal,34981,Fnideq,Florida,United States,Unavailable,364392,Dollar,439,Merry,Buy,true,true,true,27.4049,-80.3623,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",http://dummyimage.com/168x200.jpg/dddddd/000000,http://dummyimage.com/214x224.jpg/ff4444/ffffff,http://dummyimage.com/204x130.jpg/cc0000/ffffff
Building,4606 Dapin Court,Tirth Barot,94286,Aydın,California,United States,Unavailable,658803,Dollar,48,Myrtle,Rent,true,false,true,38.3774,-121.4444,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",http://dummyimage.com/117x173.jpg/ff4444/ffffff,http://dummyimage.com/140x187.jpg/5fa2dd/ffffff,http://dummyimage.com/164x107.jpg/ff4444/ffffff
Building,1042 Paget Circle,Anad Panchal,38308,Adana,Tennessee,United States,Available,876327,Dollar,33,Bluejay,Buy,false,true,false,35.6124,-88.8412,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",http://dummyimage.com/222x159.jpg/dddddd/000000,http://dummyimage.com/250x250.jpg/cc0000/ffffff,http://dummyimage.com/163x137.jpg/cc0000/ffffff
Flat,84597 Fieldstone Crossing,Tirth Barot,87105,Adana,New Mexico,United States,Unavailable,789867,Dollar,428,Little Fleur,Buy,true,true,true,35.0448,-106.6893,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",http://dummyimage.com/157x155.jpg/ff4444/ffffff,http://dummyimage.com/200x191.jpg/dddddd/000000,http://dummyimage.com/106x237.jpg/ff4444/ffffff
